type,neurons,density,hits,building_time,search_time
p4,25230,1604.6,-1,NaN,NaN
s,25230,1604.6,0,11009192,1273996
p0,25230,1604.6,0,4889686,319386
p1,25230,1604.6,-1,NaN,NaN
p2,25230,1604.6,0,10163501,336971
p3,25230,1604.6,0,5490298,334450
p4,25230,1604.6,-1,NaN,NaN
s,25230,1604.6,0,11010278,1274453
p0,25230,1604.6,0,4783412,320189
p1,25230,1604.6,-1,NaN,NaN
p2,25230,1604.6,0,10185677,337398
p3,25230,1604.6,0,5502344,336256
p4,25230,1604.6,-1,NaN,NaN
s,25230,1604.6,0,11057972,1281777
p0,25230,1604.6,0,4870273,321158
p1,25230,1604.6,-1,NaN,NaN
p2,25230,1604.6,0,10189968,335690
p3,25230,1604.6,0,5535826,336988
p4,25230,1604.6,-1,NaN,NaN
s,25230,1604.6,0,10992445,1277534
p0,25230,1604.6,0,4754916,319756
p1,25230,1604.6,-1,NaN,NaN
p2,25230,1604.6,0,10074666,336632
p3,25230,1604.6,0,5511042,335404
p4,25230,1604.6,-1,NaN,NaN
s,25230,16100.975000000002,1,11045497,1261050
p0,25230,16100.975000000002,1,4796525,314002
p1,25230,16100.975000000002,-1,NaN,NaN
p2,25230,16100.975000000002,1,10082772,333419
p3,25230,16100.975000000002,1,5482239,338915
p4,25230,16100.975000000002,-1,NaN,NaN
s,25230,16100.975000000002,1,10988831,1264722
p0,25230,16100.975000000002,1,4800395,314441
p1,25230,16100.975000000002,-1,NaN,NaN
p2,25230,16100.975000000002,1,10080861,334474
p3,25230,16100.975000000002,1,5507541,339575
p4,25230,16100.975000000002,-1,NaN,NaN
s,25230,16100.975000000002,1,11038458,1240466
p0,25230,16100.975000000002,1,4807207,313976
p1,25230,16100.975000000002,-1,NaN,NaN
p2,25230,16100.975000000002,1,10171572,331489
p3,25230,16100.975000000002,1,5520471,340362
p4,25230,16100.975000000002,-1,NaN,NaN
s,25230,16100.975000000002,1,10999058,1247972
p0,25230,16100.975000000002,1,4785079,314032
p1,25230,16100.975000000002,-1,NaN,NaN
p2,25230,16100.975000000002,1,10211510,334131
p3,25230,16100.975000000002,1,5591109,340199
p4,25230,16100.975000000002,-1,NaN,NaN
s,25230,16100.975000000002,1,10986858,1264925
p0,25230,16100.975000000002,1,4783174,315034
p1,25230,16100.975000000002,-1,NaN,NaN
p2,25230,16100.975000000002,1,10091783,332936
p3,25230,16100.975000000002,1,5510906,339730
p4,25230,16100.975000000002,-1,NaN,NaN
s,25230,16200.950000000003,1,11081855,1277730
p0,25230,16200.950000000003,1,4786567,314416
p1,25230,16200.950000000003,-1,NaN,NaN
p2,25230,16200.950000000003,1,10081361,334358
p3,25230,16200.950000000003,1,5509772,332015
p4,25230,16200.950000000003,-1,NaN,NaN
s,25230,16200.950000000003,1,11004595,1278795
p0,25230,16200.950000000003,1,4811280,315357
p1,25230,16200.950000000003,-1,NaN,NaN
p2,25230,16200.950000000003,1,10197131,333539
p3,25230,16200.950000000003,1,5522054,333131
p4,25230,16200.950000000003,-1,NaN,NaN
s,25230,16200.950000000003,1,10989846,1280464
p0,25230,16200.950000000003,1,4805140,313681
p1,25230,16200.950000000003,-1,NaN,NaN
p2,25230,16200.950000000003,1,10082300,333856
p3,25230,16200.950000000003,1,5502711,334367
p4,25230,16200.950000000003,-1,NaN,NaN
s,25230,16200.950000000003,1,11009798,1283900
p0,25230,16200.950000000003,1,4835723,315645
p1,25230,16200.950000000003,-1,NaN,NaN
p2,25230,16200.950000000003,1,10121819,334710
p3,25230,16200.950000000003,1,5525171,332103
p4,25230,16200.950000000003,-1,NaN,NaN
s,25230,16200.950000000003,1,11026263,1278350
p0,25230,16200.950000000003,1,4770800,313806
p1,25230,16200.950000000003,-1,NaN,NaN
p2,25230,16200.950000000003,1,10092254,334460
p3,25230,16200.950000000003,1,5521500,333391
p4,25230,16200.950000000003,-1,NaN,NaN
s,25230,16300.924999999997,0,10977224,1214912
p0,25230,16300.924999999997,0,4769930,309167
p1,25230,16300.924999999997,-1,NaN,NaN
p2,25230,16300.924999999997,0,10104119,330484
p3,25230,16300.924999999997,0,5491277,339246
p4,25230,16300.924999999997,-1,NaN,NaN
s,25230,16300.924999999997,0,11052550,1215335
p0,25230,16300.924999999997,0,4817076,309030
p1,25230,16300.924999999997,-1,NaN,NaN
p2,25230,16300.924999999997,0,10092265,330181
p3,25230,16300.924999999997,0,5499587,340996
p4,25230,16300.924999999997,-1,NaN,NaN
s,25230,16300.924999999997,0,11026263,1219321
p0,25230,16300.924999999997,0,4757937,309706
p1,25230,16300.924999999997,-1,NaN,NaN
p2,25230,16300.924999999997,0,10161929,330423
p3,25230,16300.924999999997,0,5522414,340775
p4,25230,16300.924999999997,-1,NaN,NaN
s,25230,16300.924999999997,0,11075653,1217169
p0,25230,16300.924999999997,0,4764822,309309
p1,25230,16300.924999999997,-1,NaN,NaN
p2,25230,16300.924999999997,0,10165717,330098
p3,25230,16300.924999999997,0,5563559,339491
p4,25230,16300.924999999997,-1,NaN,NaN
s,25230,16300.924999999997,0,10985553,1216992
p0,25230,16300.924999999997,0,4815291,310492
p1,25230,16300.924999999997,-1,NaN,NaN
p2,25230,16300.924999999997,0,10095133,329116
p3,25230,16300.924999999997,0,5562200,340461
p4,25230,16300.924999999997,-1,NaN,NaN
s,25230,16400.9,0,10995942,1257509
p0,25230,16400.9,0,4788195,297281
p1,25230,16400.9,-1,NaN,NaN
p2,25230,16400.9,0,10155626,314469
p3,25230,16400.9,0,5526287,319080
p4,25230,16400.9,-1,NaN,NaN
s,25230,16400.9,0,11008273,1278077
p0,25230,16400.9,0,4832239,295483
p1,25230,16400.9,-1,NaN,NaN
p2,25230,16400.9,0,10083988,316307
p3,25230,16400.9,0,5525432,317056
p4,25230,16400.9,-1,NaN,NaN
s,25230,16400.9,0,10967746,1280691
p0,25230,16400.9,0,4805403,294058
p1,25230,16400.9,-1,NaN,NaN
p2,25230,16400.9,0,10086600,317336
p3,25230,16400.9,0,5502618,318911
p4,25230,16400.9,-1,NaN,NaN
s,25230,16400.9,0,11011652,1276733
p0,25230,16400.9,0,4856783,295939
p1,25230,16400.9,-1,NaN,NaN
p2,25230,16400.9,0,10171798,317002
p3,25230,16400.9,0,5566770,317889
p4,25230,16400.9,-1,NaN,NaN
s,25230,16400.9,0,11053087,1257569
p0,25230,16400.9,0,4814182,297770
p1,25230,16400.9,-1,NaN,NaN
p2,25230,16400.9,0,10080609,315225
p3,25230,16400.9,0,5512428,318089
p4,25230,16400.9,-1,NaN,NaN
s,25230,16500.875,0,10997587,1259025
p0,25230,16500.875,0,4837447,311965
p1,25230,16500.875,-1,NaN,NaN
p2,25230,16500.875,0,10096979,325834
p3,25230,16500.875,0,5501910,342770
p4,25230,16500.875,-1,NaN,NaN
s,25230,16500.875,0,11013273,1264131
p0,25230,16500.875,0,4786421,311088
p1,25230,16500.875,-1,NaN,NaN
p2,25230,16500.875,0,10118566,325854
p3,25230,16500.875,0,5521474,337073
p4,25230,16500.875,-1,NaN,NaN
s,25230,16500.875,0,11025449,1268248
p0,25230,16500.875,0,4775297,312181
p1,25230,16500.875,-1,NaN,NaN
p2,25230,16500.875,0,10120137,326102
p3,25230,16500.875,0,5533956,337447
p4,25230,16500.875,-1,NaN,NaN
s,25230,16500.875,0,10997074,1262810
p0,25230,16500.875,0,4813839,310422
p1,25230,16500.875,-1,NaN,NaN
p2,25230,16500.875,0,10111484,325535
p3,25230,16500.875,0,5500303,337032
p4,25230,16500.875,-1,NaN,NaN
s,25230,16500.875,0,10986425,1261869
p0,25230,16500.875,0,4770178,311191
p1,25230,16500.875,-1,NaN,NaN
p2,25230,16500.875,0,10114548,325282
p3,25230,16500.875,0,5492917,336999
p4,25230,16500.875,-1,NaN,NaN
s,25230,16600.85,0,11055393,1279709
p0,25230,16600.85,0,4793745,322632
p1,25230,16600.85,-1,NaN,NaN
p2,25230,16600.85,0,10093821,332568
p3,25230,16600.85,0,5525219,333912
p4,25230,16600.85,-1,NaN,NaN
s,25230,16600.85,0,10998873,1280037
p0,25230,16600.85,0,4785196,321701
p1,25230,16600.85,-1,NaN,NaN
p2,25230,16600.85,0,10164562,332711
p3,25230,16600.85,0,5595205,338781
p4,25230,16600.85,-1,NaN,NaN
s,25230,16600.85,0,11045198,1277227
p0,25230,16600.85,0,4840623,320893
p1,25230,16600.85,-1,NaN,NaN
p2,25230,16600.85,0,10094134,331643
p3,25230,16600.85,0,5516812,332558
p4,25230,16600.85,-1,NaN,NaN
s,25230,16600.85,0,10933962,1281365
p0,25230,16600.85,0,4813671,322359
p1,25230,16600.85,-1,NaN,NaN
p2,25230,16600.85,0,10145468,332965
p3,25230,16600.85,0,5528996,333301
p4,25230,16600.85,-1,NaN,NaN
s,25230,16600.85,0,11004068,1281178
p0,25230,16600.85,0,4810638,325483
p1,25230,16600.85,-1,NaN,NaN
p2,25230,16600.85,0,10097747,331873
p3,25230,16600.85,0,5589560,334816
p4,25230,16600.85,-1,NaN,NaN
s,25230,16700.825,0,11000864,1209648
p0,25230,16700.825,0,4813174,309007
p1,25230,16700.825,-1,NaN,NaN
p2,25230,16700.825,0,10086462,328575
p3,25230,16700.825,0,5535722,338371
p4,25230,16700.825,-1,NaN,NaN
s,25230,16700.825,0,10971153,1209894
p0,25230,16700.825,0,4765141,309668
p1,25230,16700.825,-1,NaN,NaN
p2,25230,16700.825,0,10161968,329418
p3,25230,16700.825,0,5590308,336998
p4,25230,16700.825,-1,NaN,NaN
s,25230,16700.825,0,11047385,1210357
p0,25230,16700.825,0,4771093,312487
p1,25230,16700.825,-1,NaN,NaN
p2,25230,16700.825,0,10178015,328098
p3,25230,16700.825,0,5565595,338680
p4,25230,16700.825,-1,NaN,NaN
s,25230,16700.825,0,11018366,1211254
p0,25230,16700.825,0,4794988,310191
p1,25230,16700.825,-1,NaN,NaN
p2,25230,16700.825,0,10091333,328796
p3,25230,16700.825,0,5508671,337873
p4,25230,16700.825,-1,NaN,NaN
s,25230,16700.825,0,11033775,1211140
p0,25230,16700.825,0,4768808,309969
p1,25230,16700.825,-1,NaN,NaN
p2,25230,16700.825,0,10101625,328815
p3,25230,16700.825,0,5542387,337292
p4,25230,16700.825,-1,NaN,NaN
s,25230,16800.8,2,11015370,1273279
p0,25230,16800.8,2,4789465,310893
p1,25230,16800.8,-1,NaN,NaN
p2,25230,16800.8,2,10154690,329898
p3,25230,16800.8,2,5562098,336051
p4,25230,16800.8,-1,NaN,NaN
s,25230,16800.8,2,10989715,1277344
p0,25230,16800.8,2,4807543,312728
p1,25230,16800.8,-1,NaN,NaN
p2,25230,16800.8,2,10106971,330458
p3,25230,16800.8,2,5500564,335527
p4,25230,16800.8,-1,NaN,NaN
s,25230,16800.8,2,11017290,1267558
p0,25230,16800.8,2,4790419,311687
p1,25230,16800.8,-1,NaN,NaN
p2,25230,16800.8,2,10093378,330527
p3,25230,16800.8,2,5577947,336272
p4,25230,16800.8,-1,NaN,NaN
s,25230,16800.8,2,11027903,1271423
p0,25230,16800.8,2,4816435,311480
p1,25230,16800.8,-1,NaN,NaN
p2,25230,16800.8,2,10162586,330017
p3,25230,16800.8,2,5537470,335231
p4,25230,16800.8,-1,NaN,NaN
s,25230,16800.8,2,10966820,1267913
p0,25230,16800.8,2,4807066,312628
p1,25230,16800.8,-1,NaN,NaN
p2,25230,16800.8,2,10121049,331569
p3,25230,16800.8,2,5552814,334765
p4,25230,16800.8,-1,NaN,NaN
s,25230,16900.775,0,11015526,1268159
p0,25230,16900.775,0,4856611,310365
p1,25230,16900.775,-1,NaN,NaN
p2,25230,16900.775,0,10163949,330743
p3,25230,16900.775,0,5499754,334649
p4,25230,16900.775,-1,NaN,NaN
s,25230,16900.775,0,11049642,1270918
p0,25230,16900.775,0,4777607,310793
p1,25230,16900.775,-1,NaN,NaN
p2,25230,16900.775,0,10082645,331665
p3,25230,16900.775,0,5524833,344901
p4,25230,16900.775,-1,NaN,NaN
s,25230,16900.775,0,11016208,1274404
p0,25230,16900.775,0,4767324,312268
p1,25230,16900.775,-1,NaN,NaN
p2,25230,16900.775,0,10082993,330950
p3,25230,16900.775,0,5519382,336457
p4,25230,16900.775,-1,NaN,NaN
s,25230,16900.775,0,11015743,1273313
p0,25230,16900.775,0,4760529,311932
p1,25230,16900.775,-1,NaN,NaN
p2,25230,16900.775,0,10153637,331635
p3,25230,16900.775,0,5514012,335688
p4,25230,16900.775,-1,NaN,NaN
s,25230,16900.775,0,11076747,1273254
p0,25230,16900.775,0,4787654,311609
p1,25230,16900.775,-1,NaN,NaN
p2,25230,16900.775,0,10153914,330683
p3,25230,16900.775,0,5554525,335643
p4,25230,16900.775,-1,NaN,NaN
s,25230,17000.75,0,11044631,1192646
p0,25230,17000.75,0,4809502,307515
p1,25230,17000.75,-1,NaN,NaN
p2,25230,17000.75,0,10075093,327992
p3,25230,17000.75,0,5525839,340087
p4,25230,17000.75,-1,NaN,NaN
s,25230,17000.75,0,11015823,1194149
p0,25230,17000.75,0,4823729,314335
p1,25230,17000.75,-1,NaN,NaN
p2,25230,17000.75,0,10538899,328607
p3,25230,17000.75,0,5509477,340584
p4,25230,17000.75,-1,NaN,NaN
s,25230,17000.75,0,11001536,1195022
p0,25230,17000.75,0,4832398,314086
p1,25230,17000.75,-1,NaN,NaN
p2,25230,17000.75,0,10164473,329544
p3,25230,17000.75,0,5546357,339658
p4,25230,17000.75,-1,NaN,NaN
s,25230,17000.75,0,10990769,1192325
p0,25230,17000.75,0,4783742,307941
p1,25230,17000.75,-1,NaN,NaN
p2,25230,17000.75,0,10093657,330857
p3,25230,17000.75,0,5500993,339613
p4,25230,17000.75,-1,NaN,NaN
s,25230,17000.75,0,11012577,1192594
p0,25230,17000.75,0,4794653,308241
p1,25230,17000.75,-1,NaN,NaN
p2,25230,17000.75,0,10139107,328409
p3,25230,17000.75,0,5504807,338704
p4,25230,17000.75,-1,NaN,NaN
s,25230,1704.5750000000003,0,10989846,1212861
p0,25230,1704.5750000000003,0,4774257,312475
p1,25230,1704.5750000000003,-1,NaN,NaN
p2,25230,1704.5750000000003,0,10110003,331836
p3,25230,1704.5750000000003,0,5527769,341161
p4,25230,1704.5750000000003,-1,NaN,NaN
s,25230,1704.5750000000003,0,11001587,1215766
p0,25230,1704.5750000000003,0,4774585,311231
p1,25230,1704.5750000000003,-1,NaN,NaN
p2,25230,1704.5750000000003,0,10078874,329911
p3,25230,1704.5750000000003,0,5515704,338820
p4,25230,1704.5750000000003,-1,NaN,NaN
s,25230,1704.5750000000003,0,11024036,1214872
p0,25230,1704.5750000000003,0,4801347,312585
p1,25230,1704.5750000000003,-1,NaN,NaN
p2,25230,1704.5750000000003,0,10100372,331817
p3,25230,1704.5750000000003,0,5507756,341981
p4,25230,1704.5750000000003,-1,NaN,NaN
s,25230,1704.5750000000003,0,11036301,1214060
p0,25230,1704.5750000000003,0,4778516,311421
p1,25230,1704.5750000000003,-1,NaN,NaN
p2,25230,1704.5750000000003,0,10092373,330648
p3,25230,1704.5750000000003,0,5515439,342548
p4,25230,1704.5750000000003,-1,NaN,NaN
s,25230,1704.5750000000003,0,11027095,1212899
p0,25230,1704.5750000000003,0,4834552,312964
p1,25230,1704.5750000000003,-1,NaN,NaN
p2,25230,1704.5750000000003,0,10168542,331511
p3,25230,1704.5750000000003,0,5497248,339354
p4,25230,1704.5750000000003,-1,NaN,NaN
s,25230,17100.725,1,11061262,1272732
p0,25230,17100.725,1,4797314,313320
p1,25230,17100.725,-1,NaN,NaN
p2,25230,17100.725,1,10090606,330474
p3,25230,17100.725,1,5529353,338727
p4,25230,17100.725,-1,NaN,NaN
s,25230,17100.725,1,10979234,1261230
p0,25230,17100.725,1,5018551,315043
p1,25230,17100.725,-1,NaN,NaN
p2,25230,17100.725,1,10154912,330730
p3,25230,17100.725,1,5511739,338483
p4,25230,17100.725,-1,NaN,NaN
s,25230,17100.725,1,10982425,1238520
p0,25230,17100.725,1,4885322,313879
p1,25230,17100.725,-1,NaN,NaN
p2,25230,17100.725,1,10170994,331468
p3,25230,17100.725,1,5507626,338662
p4,25230,17100.725,-1,NaN,NaN
s,25230,17100.725,1,10979486,1244814
p0,25230,17100.725,1,4779739,314285
p1,25230,17100.725,-1,NaN,NaN
p2,25230,17100.725,1,10173285,331266
p3,25230,17100.725,1,5519024,338103
p4,25230,17100.725,-1,NaN,NaN
s,25230,17100.725,1,10955041,1261897
p0,25230,17100.725,1,4795408,314234
p1,25230,17100.725,-1,NaN,NaN
p2,25230,17100.725,1,10070390,331094
p3,25230,17100.725,1,5560775,339300
p4,25230,17100.725,-1,NaN,NaN
s,25230,17200.7,1,11041104,1264435
p0,25230,17200.7,1,4827108,312985
p1,25230,17200.7,-1,NaN,NaN
p2,25230,17200.7,1,10097873,327841
p3,25230,17200.7,1,5581698,337721
p4,25230,17200.7,-1,NaN,NaN
s,25230,17200.7,1,10975221,1245805
p0,25230,17200.7,1,4766278,312405
p1,25230,17200.7,-1,NaN,NaN
p2,25230,17200.7,1,10090195,327102
p3,25230,17200.7,1,5505801,337894
p4,25230,17200.7,-1,NaN,NaN
s,25230,17200.7,1,10969515,1256363
p0,25230,17200.7,1,4808730,310833
p1,25230,17200.7,-1,NaN,NaN
p2,25230,17200.7,1,10099241,327509
p3,25230,17200.7,1,5500667,337980
p4,25230,17200.7,-1,NaN,NaN
s,25230,17200.7,1,11053329,1255337
p0,25230,17200.7,1,4796410,310928
p1,25230,17200.7,-1,NaN,NaN
p2,25230,17200.7,1,10086330,327232
p3,25230,17200.7,1,5517137,337031
p4,25230,17200.7,-1,NaN,NaN
s,25230,17200.7,1,11075879,1237622
p0,25230,17200.7,1,4785043,311910
p1,25230,17200.7,-1,NaN,NaN
p2,25230,17200.7,1,10092878,327459
p3,25230,17200.7,1,5519267,336903
p4,25230,17200.7,-1,NaN,NaN
s,25230,17300.675,1,11003392,1242844
p0,25230,17300.675,1,4773194,317413
p1,25230,17300.675,-1,NaN,NaN
p2,25230,17300.675,1,10105992,335897
p3,25230,17300.675,1,5503849,340506
p4,25230,17300.675,-1,NaN,NaN
s,25230,17300.675,1,10983915,1248622
p0,25230,17300.675,1,4795875,315249
p1,25230,17300.675,-1,NaN,NaN
p2,25230,17300.675,1,10110500,334613
p3,25230,17300.675,1,5519222,344947
p4,25230,17300.675,-1,NaN,NaN
s,25230,17300.675,1,11074516,1247089
p0,25230,17300.675,1,4812626,315633
p1,25230,17300.675,-1,NaN,NaN
p2,25230,17300.675,1,10112370,334185
p3,25230,17300.675,1,5534709,341954
p4,25230,17300.675,-1,NaN,NaN
s,25230,17300.675,1,11035837,1252585
p0,25230,17300.675,1,4782062,314418
p1,25230,17300.675,-1,NaN,NaN
p2,25230,17300.675,1,10137428,336510
p3,25230,17300.675,1,5511258,342094
p4,25230,17300.675,-1,NaN,NaN
s,25230,17300.675,1,11000706,1243176
p0,25230,17300.675,1,4790403,315993
p1,25230,17300.675,-1,NaN,NaN
p2,25230,17300.675,1,10110199,335330
p3,25230,17300.675,1,5583770,340876
p4,25230,17300.675,-1,NaN,NaN
s,25230,17400.65,1,11017808,1249726
p0,25230,17400.65,1,4807608,312978
p1,25230,17400.65,-1,NaN,NaN
p2,25230,17400.65,1,10157904,331698
p3,25230,17400.65,1,5587952,338819
p4,25230,17400.65,-1,NaN,NaN
s,25230,17400.65,1,10981373,1241906
p0,25230,17400.65,1,4831146,314169
p1,25230,17400.65,-1,NaN,NaN
p2,25230,17400.65,1,10079023,331152
p3,25230,17400.65,1,5557382,340932
p4,25230,17400.65,-1,NaN,NaN
s,25230,17400.65,1,11040286,1246275
p0,25230,17400.65,1,4788884,313117
p1,25230,17400.65,-1,NaN,NaN
p2,25230,17400.65,1,10101460,330493
p3,25230,17400.65,1,5509725,339435
p4,25230,17400.65,-1,NaN,NaN
s,25230,17400.65,1,10993637,1219688
p0,25230,17400.65,1,4772294,313478
p1,25230,17400.65,-1,NaN,NaN
p2,25230,17400.65,1,10112036,329005
p3,25230,17400.65,1,5561645,338981
p4,25230,17400.65,-1,NaN,NaN
s,25230,17400.65,1,11005331,1234306
p0,25230,17400.65,1,4792681,313291
p1,25230,17400.65,-1,NaN,NaN
p2,25230,17400.65,1,10128309,330973
p3,25230,17400.65,1,5505091,339705
p4,25230,17400.65,-1,NaN,NaN
s,25230,17500.625,0,10992007,1315444
p0,25230,17500.625,0,4783318,307794
p1,25230,17500.625,-1,NaN,NaN
p2,25230,17500.625,0,10136849,326548
p3,25230,17500.625,0,5520696,328348
p4,25230,17500.625,-1,NaN,NaN
s,25230,17500.625,0,11012853,1314552
p0,25230,17500.625,0,4796391,308379
p1,25230,17500.625,-1,NaN,NaN
p2,25230,17500.625,0,10194587,325536
p3,25230,17500.625,0,5502262,326910
p4,25230,17500.625,-1,NaN,NaN
s,25230,17500.625,0,11015542,1310621
p0,25230,17500.625,0,4798949,310798
p1,25230,17500.625,-1,NaN,NaN
p2,25230,17500.625,0,10157538,325865
p3,25230,17500.625,0,5527038,324901
p4,25230,17500.625,-1,NaN,NaN
s,25230,17500.625,0,11015708,1296266
p0,25230,17500.625,0,4846780,310604
p1,25230,17500.625,-1,NaN,NaN
p2,25230,17500.625,0,10090546,325397
p3,25230,17500.625,0,5523892,327160
p4,25230,17500.625,-1,NaN,NaN
s,25230,17500.625,0,10999235,1306287
p0,25230,17500.625,0,4760607,312179
p1,25230,17500.625,-1,NaN,NaN
p2,25230,17500.625,0,10613856,324651
p3,25230,17500.625,0,5509880,327395
p4,25230,17500.625,-1,NaN,NaN
s,25230,17600.6,0,11018273,1211719
p0,25230,17600.6,0,4775086,311344
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10103557,332138
p3,25230,17600.6,0,5601856,342009
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11019275,1211204
p0,25230,17600.6,0,4841425,310626
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10158969,332333
p3,25230,17600.6,0,5506589,340401
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11023397,1211012
p0,25230,17600.6,0,4775905,310380
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10156783,330495
p3,25230,17600.6,0,5480638,339750
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11030455,1209868
p0,25230,17600.6,0,4805303,311823
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10107134,332044
p3,25230,17600.6,0,5514861,342113
p4,25230,17600.6,-1,NaN,NaN
s,25230,17600.6,0,11023179,1208049
p0,25230,17600.6,0,4849732,309837
p1,25230,17600.6,-1,NaN,NaN
p2,25230,17600.6,0,10089994,331104
p3,25230,17600.6,0,5518258,341960
p4,25230,17600.6,-1,NaN,NaN
s,25230,17700.575,0,11009395,1273917
p0,25230,17700.575,0,4769606,314145
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10118381,330119
p3,25230,17700.575,0,5554342,338536
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11008578,1269163
p0,25230,17700.575,0,4793206,313757
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10174348,332724
p3,25230,17700.575,0,5577387,337681
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,10988683,1272218
p0,25230,17700.575,0,4780340,313542
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10111557,331122
p3,25230,17700.575,0,5516358,339814
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11013612,1268711
p0,25230,17700.575,0,4862812,313455
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10097845,330695
p3,25230,17700.575,0,5520385,337823
p4,25230,17700.575,-1,NaN,NaN
s,25230,17700.575,0,11007613,1268385
p0,25230,17700.575,0,4779138,316636
p1,25230,17700.575,-1,NaN,NaN
p2,25230,17700.575,0,10141458,331155
p3,25230,17700.575,0,5538042,339498
p4,25230,17700.575,-1,NaN,NaN
s,25230,17800.55,0,11019933,1242685
p0,25230,17800.55,0,4790199,308969
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10147287,327323
p3,25230,17800.55,0,5486181,333774
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,10960595,1266349
p0,25230,17800.55,0,4797234,309944
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10168968,326300
p3,25230,17800.55,0,5547817,333856
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,11030600,1248312
p0,25230,17800.55,0,4769016,309537
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10077206,326211
p3,25230,17800.55,0,5518066,333403
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,11013661,1272930
p0,25230,17800.55,0,4808190,308764
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10120559,325716
p3,25230,17800.55,0,5562716,332402
p4,25230,17800.55,-1,NaN,NaN
s,25230,17800.55,0,10975453,1242584
p0,25230,17800.55,0,4764578,309512
p1,25230,17800.55,-1,NaN,NaN
p2,25230,17800.55,0,10154968,324410
p3,25230,17800.55,0,5591737,332523
p4,25230,17800.55,-1,NaN,NaN
s,25230,17900.525,2,11012659,1274757
p0,25230,17900.525,2,4817339,314335
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10173606,331261
p3,25230,17900.525,2,5559478,339141
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,2,10966475,1279513
p0,25230,17900.525,2,4764572,313353
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10189026,333725
p3,25230,17900.525,2,5504598,334657
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,2,11013722,1271386
p0,25230,17900.525,2,4795368,313178
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10068522,334120
p3,25230,17900.525,2,5560858,339357
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,2,11018767,1267612
p0,25230,17900.525,2,4793454,313028
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10096752,334121
p3,25230,17900.525,2,5507458,338846
p4,25230,17900.525,-1,NaN,NaN
s,25230,17900.525,2,11041452,1275430
p0,25230,17900.525,2,4776021,314088
p1,25230,17900.525,-1,NaN,NaN
p2,25230,17900.525,2,10110241,330761
p3,25230,17900.525,2,5511883,338261
p4,25230,17900.525,-1,NaN,NaN
s,25230,18000.5,0,10998386,1283403
p0,25230,18000.5,0,4801246,312105
p1,25230,18000.5,-1,NaN,NaN
p2,25230,18000.5,0,10088071,333872
